aX,aY,aZ,Gx,Gy,Gz
-6.139,9.278,-3.321,-193.665,-419.678,-187.622
-4.89,9.231,-2.833,-227.844,-473.633,-180.298
-6.632,11.422,1.938,-269.653,-547.791,-152.527
-17.327,35.611,23.974,-356.69,-613.648,66.834
-7.537,61.384,42.837,-666.199,-505.005,-277.222
120.38,15.025,32.759,-814.575,856.628,713.196
140.593,8.489,-45.248,-381.653,1999.939,563.171
7.364,-13.614,-16.786,795.837,1973.877,974.243
10.724,41.205,36.544,166.565,1315.247,-263.977
34.898,-46.655,43.784,-65.063,876.282,-18.738
12.695,-36.956,20.155,434.387,345.032,684.57
3.005,-3.766,26.031,427.673,-25.33,314.697
14.226,5.297,21.15,194.031,-40.039,-28.259
11.824,-2.546,19.437,-48.523,67.017,-3.723
5.484,-8.867,13.977,-227.6,132.141,45.898
0.708,-10.36,10.173,-245.728,122.437,41.138
0.014,-5.388,6.503,-202.271,108.093,80.933
-0.699,0.306,3.943,-176.636,106.812,81.482
-1.56,2.244,2.579,-176.88,109.68,87.524
-2.474,4.532,2.153,-211.121,112.244,-8.728
-4.039,6.642,0.086,-288.635,87.402,-179.504
-0.55,6.35,-0.603,-328.919,65.43,-172.791
0.895,7.192,-2.125,-358.032,61.157,-79.102
-2.469,9.503,-1.881,-367.798,50.476,-85.205
-5.087,6.915,1.215,-347.107,-3.967,-192.078
0.694,10.025,0.746,-300.11,-48.706,-234.497
1.469,9.685,1.407,-242.371,-55.42,-170.776
-0.455,10.336,1.235,-181.58,-63.171,-206.909
3.24,11.623,0.201,-150.33,-59.448,-233.093
2.579,9.752,-0.426,-132.874,-40.894,-153.015
0.105,7.723,0.416,-129.639,-34.363,-106.751
-0.316,9.226,-1.732,-143.127,-35.767,-100.891
0.33,8.618,-3.656,-170.105,-36.987,-119.141
0.842,6.671,-6.101,-185.059,-42.847,-133.24
-0.876,1.416,-5.316,-171.57,-59.692,-122.192
-0.713,-0.311,-4.804,-117.798,-84.9,-143.921
1.302,1.201,-4.177,-58.411,-96.436,-167.908
1.459,1.608,-3.077,6.836,-93.384,-134.277
-0.105,1.89,-2.144,42.786,-87.891,-92.407
-0.88,1.498,-0.254,55.176,-78.796,-55.42
-1.268,3.278,1.325,41.382,-63.416,-10.803
1.541,5.713,0.871,20.691,-41.138,-31.128
5.139,6.173,0.531,-27.222,-3.601,-100.159
3.852,5.737,-1.857,-62.805,19.959,-148.254
1.842,4.173,-0.191,-98.694,37.781,-114.99
-3.029,0.129,-0.278,-113.586,22.156,-93.506
0.335,-1.062,2.354,-102.417,-4.517,-191.589
0.167,-3.421,2.101,-57.251,-26.55,-225.403
0.062,-3.115,0.364,-8.423,-35.767,-234.436
3.201,-3.024,-0.526,30.701,-19.104,-250.549
2.522,-2.766,-0.431,41.443,3.54,-242.188
0.766,-1.89,-0.517,21.423,10.681,-261.658
0.167,0.392,-0.933,2.014,11.108,-174.255
-0.445,-1.957,-0.048,-2.991,0.122,-23.01
1.115,-1.89,-1.053,-7.324,-11.292,54.565
1.268,-2.225,-0.225,-11.719,-18.433,55.298
0.493,-4.125,1.153,-8.728,-26.794,39.368
-1.024,-2.929,2.067,-8.85,-44.25,9.583
-2.742,-0.981,4.106,-17.944,-70.19,8.118
-3.857,0.589,3.33,-31.433,-97.9,108.704
-0.301,2.651,1.971,-56.091,-98.022,281.982
0.45,1.842,-0.77,-77.209,-73.975,388.367
0.876,-4.761,3.383,-85.999,-32.41,380.859
2.68,-0.024,0.0,-90.82,-0.549,262.94
2.905,5.824,-2.192,-130.493,32.41,128.113
1.68,3.397,-0.928,-151.794,48.218,65.613
2.105,0.278,-2.311,-168.396,57.129,35.156
3.283,-1.995,-4.421,-175.598,64.697,-33.02
2.857,-3.45,-2.483,-165.1,61.401,-52.063
0.067,-3.072,-0.11,-133.423,46.021,61.584
-0.799,-2.048,-0.751,-99.731,24.17,97.412
-1.091,-2.924,-0.579,-79.773,3.052,-22.949
2.354,-1.632,-1.235,-64.636,-11.902,-203.552
1.019,-3.034,-3.67,-50.72,-10.559,-276.611
1.029,0.426,2.354,-54.749,-2.563,-364.929
-2.211,2.105,-3.469,-44.312,-0.122,-125.0
-0.636,-0.273,-1.78,-29.724,-5.066,39.551
-1.034,-0.311,-2.034,-20.508,-11.841,15.747
-0.88,0.096,-2.512,-12.756,-19.592,-87.708
0.742,0.943,-3.249,-1.709,-10.986,-117.798
2.737,-0.072,-2.249,21.973,21.729,-51.636
4.733,-1.249,-1.115,54.443,62.805,3.418
-0.311,-0.397,-1.928,109.375,95.703,136.658
-0.995,-0.12,-0.081,145.569,99.854,117.127
-1.589,-0.756,-2.417,174.988,90.332,110.291
1.364,0.258,-1.928,186.035,87.097,75.867
-0.431,-0.268,-0.124,201.294,79.346,157.227
-1.038,0.163,-1.904,227.722,57.556,238.525
-2.517,1.34,-0.445,232.849,21.118,181.641
-0.809,3.646,0.536,212.402,-3.662,63.904
-2.436,4.709,-1.67,178.406,-18.005,45.593
1.651,4.321,-1.488,145.386,-15.259,96.13
5.68,5.579,-2.388,99.792,8.972,78.857
3.216,3.579,1.852,71.167,37.048,55.664
-3.665,0.526,4.125,78.552,32.898,77.087
-3.771,0.708,3.206,106.079,3.967,158.325
-1.838,0.861,5.919,127.075,-24.963,103.272
-1.708,-0.679,3.493,153.198,-51.27,51.27
-0.636,0.297,3.436,163.452,-59.753,38.696
-3.469,-1.546,4.431,155.64,-58.228,4.028
-2.637,-2.077,1.995,139.099,-45.349,-81.787
2.058,1.876,0.038,112.122,-15.381,-92.834
-5.35,2.699,1.541,75.928,-6.287,-3.845
-4.35,-0.986,1.823,54.871,-7.751,29.907
-1.665,-0.23,0.546,26.794,0.183,-15.686
-1.56,-1.962,-0.507,-2.197,9.46,-99.976
-3.01,-2.89,0.019,-15.381,6.836,-91.919
-2.795,-2.493,-0.924,-17.639,-1.709,-17.395
-1.852,-1.464,-0.182,-15.93,-10.559,15.503
-2.12,-0.273,0.9,-13.184,-26.123,9.399
-2.139,0.622,-0.766,-12.939,-45.105,-62.622
-0.502,1.723,-1.062,-14.648,-53.833,-73.059
1.598,3.79,-0.077,-25.696,-51.819,-58.899
1.373,4.35,-2.527,-39.795,-48.462,-67.139
1.546,4.364,-3.522,-48.645,-41.382,-39.795
2.297,2.598,-3.814,-39.673,-31.433,-59.692
5.02,0.914,-3.646,-17.395,-14.832,-90.698
6.671,-0.053,-3.216,18.494,14.587,-20.081
4.589,-0.086,-3.498,49.377,33.447,84.717
1.637,-0.871,-3.417,72.449,36.255,117.249
-0.12,-1.857,-2.407,75.928,26.245,73.059
0.837,-1.373,-1.866,59.57,24.353,3.235
1.163,-1.522,-1.072,24.719,32.898,-48.279
3.78,0.316,-1.675,-14.038,50.354,-23.621
1.316,2.536,-2.996,-64.514,63.782,64.697
-2.115,-0.081,-1.952,-88.745,59.753,106.69
-1.392,-2.694,-0.215,-67.139,41.687,53.284
-1.187,-3.517,-0.402,-9.888,12.146,-8.972
-0.44,-2.522,-0.249,39.795,-9.705,2.319
1.062,-0.823,0.517,65.491,-21.118,33.508
0.933,0.541,0.904,54.626,-21.362,42.725
0.866,1.852,1.838,25.879,-15.076,8.362
1.278,3.005,-0.029,-18.921,-3.906,-58.594
1.536,0.67,0.163,-51.147,3.784,-76.111
0.1,-0.206,0.148,-65.308,2.991,2.197
-0.163,-1.531,0.105,-55.359,-5.31,49.133
-1.531,-0.163,-1.22,-40.161,-24.17,2.991
-2.278,0.813,-1.402,-21.606,-51.147,-17.639
-1.086,1.622,-2.077,-19.348,-68.176,-42.358
0.368,1.818,-2.469,-31.311,-71.716,-78.796
0.952,1.881,-1.938,-48.096,-61.462,-72.998
1.981,1.991,-3.474,-61.279,-43.884,-27.222
1.34,2.55,-2.905,-68.848,-28.503,23.376
-0.546,-0.12,-1.603,-51.331,-28.32,28.503
-1.555,-0.842,-2.091,-3.296,-48.035,12.634
-1.522,0.187,-1.407,43.762,-69.824,2.991
0.512,1.742,-1.938,62.5,-73.73,-22.034
2.991,2.326,-1.593,57.373,-56.396,-33.997
5.221,2.991,-1.187,36.438,-30.029,-9.033
1.302,5.891,-1.646,-4.395,-8.484,9.277
0.546,-0.057,-0.986,-13.184,-4.028,3.174
-0.139,-3.642,-0.349,30.945,-16.968,42.48
-2.101,-3.464,-0.488,102.417,-48.462,126.282
-2.388,0.163,-0.373,123.779,-77.026,73.181
-0.153,2.254,-0.34,99.304,-78.369,-37.659
-2.096,3.455,-0.608,50.72,-60.242,-12.512
-1.0,4.785,-2.474,-2.686,-41.931,36.255
-1.928,1.235,-0.804,-37.964,-26.794,32.41
-3.584,-3.01,0.239,-18.433,-31.494,65.857
-3.575,-2.297,0.407,20.447,-45.227,64.331
-0.876,-1.239,-0.531,30.029,-37.292,25.574
1.134,0.507,-0.928,14.282,-10.498,41.321
3.149,3.622,-2.302,-24.475,33.203,79.224
0.483,1.637,-1.89,-47.302,58.777,61.401
-2.651,-0.617,-1.373,-33.936,55.359,97.046
-2.976,-0.957,-0.9,-0.549,34.241,94.36
-0.584,-0.373,-1.823,18.005,23.499,19.592
0.88,-0.507,-2.105,27.1,38.025,1.892
2.11,0.292,-3.149,24.78,66.284,30.212
2.144,0.904,-3.775,19.226,102.783,83.496
0.077,-0.005,-4.508,23.743,121.033,109.436
-2.488,0.962,-4.393,33.203,108.276,102.722
-5.067,1.349,-4.766,40.833,62.317,66.895
-7.589,2.163,-4.455,31.799,0.305,-2.625
-7.197,2.072,-3.316,-0.061,-76.294,-81.36
-8.326,3.517,-2.527,-50.11,-151.489,-96.68
-8.12,4.953,-3.799,-103.943,-209.595,-164.124
-4.914,5.235,-3.785,-155.273,-268.921,-241.943
-4.843,6.848,-2.842,-187.317,-314.941,-203.43
-6.192,7.857,-2.689,-226.807,-377.197,-205.627
-8.221,11.212,0.368,-261.78,-462.341,-229.248
-16.561,25.194,10.355,-316.589,-569.214,-96.924
-29.209,51.943,36.683,-518.982,-664.246,84.167
82.625,52.072,34.759,-755.188,-240.662,-579.346
144.856,46.454,-7.005,-769.959,1425.049,650.208
153.393,2.67,-46.134,-32.288,1225.769,173.34
7.718,49.718,-20.399,670.227,1846.313,690.247
2.957,32.285,55.537,-295.593,1177.979,-563.782
30.936,-64.327,31.104,-216.003,747.009,620.422
-0.656,-17.566,22.691,184.998,242.554,641.357
0.828,-6.738,25.046,119.568,-80.627,44.067
19.571,-14.389,18.533,84.9,-55.725,-108.093
13.499,-14.949,15.327,22.278,50.842,43.64
-1.297,-10.255,11.666,-61.279,58.105,-63.293
-1.105,-8.135,7.551,-130.432,13.611,-43.884
-2.809,-3.914,4.24,-164.124,-31.189,5.737
-1.498,-0.718,1.297,-184.937,-71.228,-109.985
-0.268,-0.641,-0.885,-164.124,-105.957,-139.526
-3.35,0.756,-0.622,-114.685,-135.681,-131.409
-3.728,3.737,-0.584,-47.791,-171.936,-216.126
-6.508,3.929,-2.45,14.099,-199.219,-292.297
-7.819,2.388,-3.78,52.795,-209.168,-312.622
-3.589,-2.704,-6.144,99.182,-188.843,-407.349
-2.795,6.029,-13.389,93.933,-168.701,-264.648
-1.574,7.714,-17.844,50.964,-155.823,-26.672
-9.015,1.756,-7.666,5.249,-192.566,-321.533
-9.144,-3.479,-11.039,63.965,-223.389,-664.002
8.766,-1.641,-7.862,166.199,-91.675,-191.956
5.446,5.091,-5.91,160.461,0.061,36.682
-0.225,2.967,-4.244,112.976,43.762,-32.776
-2.488,-0.622,-2.656,94.727,43.396,30.884
-2.79,-0.727,-2.512,87.28,23.499,57.922
-1.866,-0.033,-1.986,74.524,-3.845,32.349
0.689,0.11,-1.479,63.477,-20.325,-6.348
2.426,0.316,-0.837,58.167,-29.114,29.48
3.321,0.656,0.139,51.941,-34.79,52.673
4.23,0.818,0.981,48.767,-37.598,127.441
3.206,0.766,1.488,39.795,-48.828,237.915
1.192,1.928,3.522,17.09,-66.467,244.141
-0.077,0.785,2.12,-20.63,-91.125,118.286
-1.335,-0.435,1.967,-39.001,-112.366,64.087
-2.661,-0.56,2.024,-46.509,-126.526,71.96
-4.57,0.459,1.029,-54.077,-138.001,40.405
-7.288,0.431,-0.613,-51.758,-144.409,55.481
-7.206,0.665,-1.426,-47.241,-142.09,53.833
-5.106,-0.014,-1.081,-36.804,-121.277,-21.79
-3.364,-0.675,-1.421,-16.907,-87.708,24.597
-2.929,-1.316,-1.45,2.136,-49.072,52.979
-2.55,-3.029,-0.833,21.79,-22.644,48.279
-2.45,-3.024,-0.79,40.283,-6.592,38.147
-2.153,-2.842,-0.938,48.523,-4.333,11.963
-0.852,-2.905,-0.828,51.819,-6.714,-11.169
0.311,-2.866,-0.421,56.335,-10.437,18.616
0.22,-2.034,0.426,53.345,-18.494,27.649
0.043,-1.713,0.392,41.565,-32.471,-22.4
0.483,-1.622,0.79,34.119,-45.166,-14.343
0.699,-1.68,1.56,32.166,-56.152,15.503
0.416,-1.546,2.421,30.273,-71.716,24.109
-0.096,-0.957,2.531,26.672,-88.013,23.071
-0.139,-0.416,2.818,18.372,-108.643,42.053
0.158,-0.287,3.704,6.226,-130.005,62.378
-1.206,0.177,3.799,-7.935,-150.269,103.638
-3.359,0.742,3.182,-35.95,-177.673,136.902
-2.321,0.718,0.335,-63.538,-196.533,139.954
-1.383,4.957,0.196,-109.924,-204.529,110.84
2.522,4.551,-1.89,-148.132,-196.655,-44.495
2.211,0.689,-2.23,-140.869,-185.547,-91.064
1.206,-1.029,-2.603,-108.093,-166.138,44.373
0.201,0.818,-0.526,-98.206,-148.865,100.22
0.005,1.23,-0.474,-100.22,-137.94,11.23
0.837,0.89,0.813,-92.651,-125.916,22.339
-0.301,2.062,1.23,-89.478,-115.906,69.397
-0.479,2.115,0.593,-96.069,-108.276,37.415
0.656,2.627,0.479,-99.67,-101.135,1.892
0.048,2.239,-0.167,-93.506,-89.417,82.581
-0.603,1.637,-0.507,-89.172,-75.378,107.544
-0.44,1.737,-1.546,-87.341,-64.148,54.688
-0.22,1.426,-1.555,-76.782,-50.171,44.556
0.44,-0.158,-0.88,-58.777,-36.987,39.978
-0.909,-0.081,-1.761,-33.325,-25.879,52.368
-0.617,0.086,-2.957,-16.113,-18.066,9.216
-0.048,0.335,-3.57,-4.272,-9.644,-20.203
-0.187,-0.723,-3.551,17.395,3.967,-6.47
0.005,0.091,-3.838,33.264,16.968,-19.287
0.019,0.565,-3.383,45.715,36.194,-30.884
-0.632,0.029,-2.038,58.96,56.213,-19.959
-2.029,-0.407,-0.613,68.726,69.885,-15.808
-0.775,0.254,-0.254,69.641,86.731,-26.001
0.632,0.368,-0.569,67.81,107.971,-0.793
0.053,0.512,-0.55,65.186,130.31,28.87
-0.876,1.799,-0.005,58.105,143.189,65.491
0.78,0.239,0.455,51.453,153.137,69.092
3.488,-1.402,-0.182,47.729,171.448,-1.16
-0.062,4.426,-2.632,32.166,184.265,36.194
-3.0,-0.469,-0.579,53.223,181.091,178.955
-2.708,0.196,0.062,102.905,159.973,309.021
-1.053,1.684,-0.565,130.493,132.019,323.181
-1.426,2.919,-0.096,134.644,95.947,262.207
-1.306,4.551,2.742,117.065,74.707,185.364
-1.794,3.474,3.45,89.661,62.622,112.976
-2.598,1.574,3.139,72.388,53.284,73.12
-2.369,0.526,3.708,66.467,47.852,87.952
-3.527,-0.727,2.751,75.806,34.18,115.418
-6.589,-1.536,3.235,87.219,13.489,123.779
-5.479,-1.718,3.862,89.478,-8.911,87.097
-2.905,1.684,3.015,78.308,-6.409,65.369
0.766,-2.125,0.555,61.951,-5.92,50.293
1.766,-0.593,-3.565,51.27,20.935,50.659
2.22,-6.982,-0.019,47.241,35.461,33.875
-9.666,4.752,2.536,18.372,22.705,61.035
-0.766,-0.627,-1.215,-4.639,26.611,107.422
-0.895,-0.292,-0.488,-41.504,38.818,51.025
-1.086,1.369,-0.871,-76.904,44.067,-15.015
-3.871,-2.852,2.991,-78.064,29.297,-31.982
-5.393,-0.502,0.493,-56.335,-20.325,-55.298
-3.713,1.737,0.828,-27.405,-68.665,-96.069
0.124,2.225,1.129,-0.916,-95.032,-157.715
3.168,2.646,0.866,30.945,-91.309,-98.816
3.723,2.871,-1.44,37.964,-69.885,-47.729
3.847,1.79,-2.369,25.635,-39.429,-8.362
3.646,1.421,-1.168,-4.578,-11.169,-90.759
8.226,4.273,-2.713,-46.753,19.714,-252.502
2.981,8.35,-7.187,-102.6,35.217,-197.388
-1.479,-0.679,-1.986,-99.731,19.775,9.094
0.029,-3.618,-3.45,-52.368,4.517,10.498
-0.584,-2.771,-3.263,13.489,-7.935,-46.326
0.689,-1.268,-2.326,64.026,-7.935,-4.15
2.048,-1.479,-1.708,91.675,0.305,33.997
0.043,-0.053,-0.804,97.046,6.897,131.104
-0.617,1.163,-0.048,75.867,2.808,132.446
1.067,0.187,-0.718,53.955,9.46,135.498
2.0,0.885,-0.9,37.048,25.208,129.7
-0.062,-0.732,-0.225,12.695,29.541,83.862
0.215,1.684,-0.488,-17.578,33.081,45.776
0.522,-0.962,1.593,-25.269,31.616,25.757
-2.177,-1.244,1.684,-7.202,11.536,53.284
-1.589,-1.043,0.426,11.597,-7.507,11.536
-0.565,-0.876,0.392,23.987,-24.841,-48.218
-1.086,0.258,-0.459,23.743,-32.898,-21.24
-0.019,2.756,-1.498,-3.235,-31.25,-62.073
1.402,6.221,-2.579,-54.565,-15.198,-75.134
0.656,1.737,-4.981,-82.459,-5.432,-41.748
-0.871,-0.455,-2.728,-64.148,-15.076,-42.725
-0.421,-1.258,-1.282,-11.047,-32.349,-54.077
-0.416,-0.325,-2.058,49.072,-49.011,-10.437
-0.79,0.684,-2.187,68.42,-60.181,49.255
0.799,2.192,-1.139,51.086,-59.998,22.034
1.904,1.364,-1.306,14.221,-42.725,-50.415
2.35,3.981,-1.503,-26.245,-20.142,-69.824
2.809,4.914,-1.383,-72.51,1.343,-12.207
1.967,-1.244,0.206,-70.007,3.296,50.537
-0.416,-3.134,0.345,-14.771,-21.423,25.513
-1.22,-2.172,0.282,71.411,-62.988,34.119
1.914,-0.053,-0.292,105.347,-85.754,27.039
2.608,1.517,-1.196,98.084,-82.581,116.943
-0.479,4.106,-0.622,54.077,-73.425,171.997
-0.512,7.436,-2.661,-1.221,-58.167,106.751
-1.684,3.622,-2.728,-52.734,-44.922,-27.161
-4.048,-2.015,-2.038,-44.495,-54.688,-59.631
-4.627,-2.818,-1.144,2.747,-74.585,28.503
-2.675,-0.641,-1.225,26.917,-83.74,23.743
-0.723,1.201,-0.732,21.301,-70.984,13.611
0.191,2.608,-1.359,-4.272,-43.457,13.733
1.215,0.675,-1.665,-23.743,-16.846,-0.671
-1.196,-0.842,-0.435,-19.043,-2.686,20.813
-1.412,-1.206,-0.321,3.296,-6.836,28.015
-1.053,-0.589,-0.445,18.982,-14.343,1.282
-0.316,-0.249,-0.766,24.17,-9.094,31.921
0.321,0.306,-1.895,14.343,9.033,59.387
1.402,1.737,-2.938,-6.348,42.542,70.19
1.512,1.747,-2.541,-25.818,80.261,64.697
-1.273,0.794,-4.407,-31.616,100.586,36.438
-3.579,0.167,-3.493,-15.991,96.252,35.278
-5.125,0.024,-3.618,11.23,72.327,56.091
-5.508,-0.608,-3.598,38.452,31.006,26.611
-5.474,1.632,-3.345,39.551,-15.259,-16.357
-5.814,1.488,-2.57,23.865,-56.824,-64.331
-7.46,2.125,-2.177,-13.123,-119.629,-97.29
-6.493,5.206,-2.972,-68.787,-175.964,-138.733
-6.919,5.699,-1.632,-137.878,-245.972,-164.307
-6.096,7.211,-1.962,-198.242,-318.42,-187.439
-6.436,10.8,-2.89,-248.84,-375.916,-172.424
-4.273,12.413,-1.574,-306.702,-457.275,-241.76
-8.235,12.796,9.728,-324.585,-546.082,-212.036
-18.16,43.052,33.936,-417.603,-615.601,67.444
39.281,47.536,44.478,-686.646,-135.315,-445.435
126.223,36.085,8.948,-768.372,1206.36,571.777
57.226,41.435,-59.637,-133.606,1930.054,302.185
7.838,70.476,-0.957,597.595,1617.981,828.064
-3.106,12.595,62.542,466.065,1364.258,161.499
-9.972,-26.366,48.478,743.164,877.441,354.248
-9.073,16.375,29.434,811.951,412.781,239.746
-11.178,28.036,37.784,518.494,210.999,-1.526
-4.737,16.332,43.755,276.55,159.546,-141.48
-2.737,-6.953,37.004,156.982,127.502,-17.273
-5.24,-8.719,26.323,100.464,69.885,6.165
-1.038,-1.761,16.298,17.151,38.635,-124.756
0.273,3.225,10.097,-88.318,33.142,-74.28
-0.785,4.407,7.044,-166.382,26.917,-50.354
-3.421,3.842,5.517,-221.069,16.541,-24.414
-6.034,8.183,2.775,-272.827,-3.845,-47.729
-7.647,8.695,0.416,-313.599,-31.128,-117.737
-5.326,9.02,-0.311,-346.191,-67.871,-184.876
-5.144,9.623,-3.771,-357.483,-88.379,-147.034
-1.34,11.437,-2.306,-367.127,-97.046,-200.44
-1.871,12.159,-2.799,-379.028,-114.929,-222.046
-5.0,18.409,-4.991,-398.254,-122.009,-125.488
-2.747,18.743,-4.45,-434.204,-140.137,-260.864
1.833,15.064,-3.565,-426.148,-163.086,-271.24
-1.306,16.681,-3.804,-397.949,-138.001,-47.119
-5.106,14.925,-1.144,-369.507,-139.099,-191.895
-1.474,14.805,-0.699,-337.219,-168.64,-287.537
0.268,13.824,-1.785,-293.579,-154.053,-51.941
-2.967,12.767,-1.66,-270.752,-116.333,12.573
-6.187,12.35,-3.216,-240.784,-112.488,-110.474
-6.369,10.881,-4.699,-196.594,-131.104,-135.498
-6.522,9.566,-4.733,-154.663,-137.878,-69.519
-7.46,9.446,-4.297,-117.065,-142.09,-80.2
-8.207,9.881,-3.675,-95.032,-147.156,-119.934
-7.053,9.35,-3.508,-76.843,-150.696,-174.866
-4.541,5.455,-4.488,-52.429,-144.531,-271.973
-0.589,0.957,-4.058,-21.851,-126.404,-329.59
3.311,0.215,-2.139,9.277,-80.444,-227.661
5.613,2.895,-1.101,13.367,-28.625,-60.608
5.46,2.842,-2.139,-0.061,24.414,0.977
3.89,0.727,-3.287,-10.437,57.251,-62.134
1.426,-2.158,-1.962,-3.845,65.063,-81.177
0.479,-2.546,-1.469,20.386,54.504,-33.691
0.622,-2.627,-0.919,39.978,40.283,-26.123
0.756,-2.326,-0.732,56.396,27.161,-7.202
0.813,-1.062,-0.794,64.026,20.813,44.861
0.033,-1.349,1.029,63.782,19.531,68.604
0.297,-3.957,2.23,61.401,22.827,35.828
2.283,-1.488,2.56,55.481,38.94,71.838
3.397,2.216,0.699,23.499,69.641,0.0
7.407,4.527,-2.177,-32.349,104.614,-120.178
-3.531,5.948,0.876,-87.158,102.112,-162.964
-4.929,2.689,3.665,-128.174,54.871,-154.846
-5.206,-0.512,4.383,-130.554,0.061,-157.471
-3.972,-2.0,1.665,-113.281,-60.913,-204.895
-1.005,-2.9,-0.244,-76.233,-101.563,-236.877
0.632,-0.388,-1.33,-52.917,-120.422,-270.996
1.115,3.005,-2.622,-42.786,-135.132,-263.428
-0.325,5.45,-2.823,-47.852,-143.372,-182.19
-2.45,5.096,-3.512,-60.669,-153.992,-55.969
-3.263,2.196,-2.263,-63.416,-160.278,-17.151
-4.335,0.986,-1.699,-49.744,-163.757,-66.284
-5.067,0.632,-0.746,-15.747,-163.818,-132.507
-5.259,-0.689,-0.067,24.475,-156.25,-161.072
-5.426,-2.015,0.043,74.829,-138.184,-178.711
-4.532,-2.905,0.67,115.54,-111.328,-196.777
-1.713,-3.383,1.876,136.902,-79.773,-231.018
-0.258,-5.02,3.307,143.799,-40.466,-233.215
0.885,-3.924,1.005,142.029,-18.433,-232.178
-3.407,-1.55,-2.622,124.512,-6.592,-178.955
-0.541,1.694,-3.397,98.45,-6.104,-141.296
1.809,2.388,-1.206,72.754,-7.751,-132.263
-0.919,1.971,-0.258,46.936,-18.616,-111.816
-2.019,1.335,-2.278,30.029,-34.912,-55.542
0.139,1.895,-2.689,9.277,-53.406,-6.47
0.301,4.034,-3.713,-20.874,-70.313,-12.451
2.723,4.733,-5.618,-51.209,-78.796,-70.984
4.063,2.168,-4.091,-62.927,-82.275,-104.614
2.924,0.488,-2.871,-47.974,-74.341,-36.011
0.79,1.359,-2.828,-29.175,-60.12,-9.338
0.024,3.393,-2.852,-20.996,-46.875,-31.067
-0.794,4.072,-2.067,-15.869,-32.532,14.526
-1.952,5.623,0.196,-17.151,-16.663,40.283
-2.732,6.398,-0.421,-25.391,-5.798,20.691
-2.885,4.761,-2.259,-31.799,6.47,-12.817
-1.565,1.957,-1.211,-19.104,25.818,-34.241
-0.23,1.287,0.388,2.014,49.927,-17.517
-0.019,1.225,-0.134,23.315,78.064,39.063
-1.105,-0.531,-0.847,37.292,90.942,73.181
-2.077,-2.603,-0.029,46.204,92.346,64.697
-1.861,-3.488,0.708,45.593,87.646,57.434
-2.708,-4.024,2.766,45.776,78.308,127.808
4.828,1.833,1.058,36.133,82.153,238.342
5.991,0.215,-0.033,15.564,88.44,218.506
2.273,-2.01,2.866,2.869,95.703,192.322
-10.092,-6.795,7.728,5.188,63.049,184.815
-4.637,-3.627,4.766,6.348,33.997,182.434
-3.852,-4.776,5.996,1.526,-3.479,82.275
-2.684,-6.843,5.685,6.653,-31.067,-44.8
-1.373,-2.464,3.531,6.165,-47.852,-76.111
1.976,1.57,2.388,-16.052,-47.913,-36.865
3.024,3.699,1.708,-44.739,-41.016,7.141
1.115,0.258,1.201,-64.697,-35.278,25.452
0.579,-2.369,-0.526,-63.11,-35.461,-0.854
1.68,-1.651,-2.981,-53.04,-34.302,-53.894
2.804,-0.971,-4.144,-42.297,-26.855,-74.463
2.823,-0.608,-4.24,-30.701,-15.625,-43.091
1.153,1.105,-3.842,-20.691,-1.648,30.701
-0.364,2.22,-4.077,-18.921,6.042,68.97
-1.44,3.536,-4.177,-21.606,12.085,57.19
-1.354,3.259,-4.101,-19.592,19.165,21.851
-2.01,3.302,0.182,-7.263,24.17,11.963
-1.536,3.871,1.68,11.658,32.288,21.79
-3.173,2.876,1.129,28.259,37.537,22.156
-2.632,3.158,2.589,43.091,40.039,0.916
-2.579,3.431,2.153,44.922,44.861,-1.892
-3.713,1.967,0.928,46.082,46.143,22.949
-1.861,0.531,0.617,48.279,50.476,-1.77
-1.0,0.072,-0.22,48.096,59.021,-51.147
-2.125,-0.971,-0.799,51.27,68.542,-54.504
-1.761,-1.857,0.033,59.937,73.059,-37.476
-0.785,-2.46,0.522,65.979,77.637,-58.96
-1.938,-3.335,2.933,79.407,78.369,-41.138
-1.713,-2.163,3.393,86.06,77.82,-32.471
-3.0,-1.637,4.56,88.257,65.002,-37.17
-3.426,-1.952,5.254,87.708,51.819,-33.447
-2.287,-0.694,5.919,84.412,42.969,-29.48
-2.761,0.129,4.216,73.547,30.09,-28.992
-3.058,0.469,2.967,62.195,16.296,-74.829
-1.474,1.239,3.708,52.307,7.324,-130.432
-0.11,1.608,3.024,46.509,8.728,-125.977
2.498,-0.694,1.895,38.086,14.465,-130.371
5.733,-0.699,-1.598,21.667,20.996,-139.282
7.044,-4.972,0.292,10.62,25.94,-98.511
7.245,-6.489,-0.077,8.972,26.245,-95.947
7.58,-6.173,0.043,7.263,26.489,-92.407
6.982,1.091,-2.67,28.32,32.532,-91.248
6.484,-3.417,-4.321,-78.308,-2.136,-58.96
-18.542,-6.613,0.464,-66.04,-33.264,-93.384
-0.502,-0.751,2.737,-53.711,-55.664,61.951
3.493,-0.565,3.89,-36.316,-14.587,322.754
0.134,-3.522,4.575,-29.358,13.062,259.766
0.603,-1.622,2.488,-31.738,15.808,-38.696
-1.249,-2.651,3.283,-30.518,5.371,-174.561
-2.943,-3.096,5.292,-13.916,-10.193,-131.47
-1.33,-0.861,5.02,-1.526,-21.057,-36.682
0.464,0.134,4.618,-0.977,-28.809,-26.611
